room_id	node_path	type	parent	z_index	effective_z	z_as_relative	y_sort_enabled	canvas_layer	visible	global_position
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/BellchainPenitent/FloorCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/BellchainPenitent	0	10	true	false	0	true	(702.0, 602.999)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	CharacterBody2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies	10	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/VisualRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/VisualRoot/AnimatedSprite2D	AnimatedSprite2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/VisualRoot	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 586.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/Hurtbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/Hurtbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/Hurtbox	0	10	true	false	0	true	(1260.0, 586.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/PrimaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot	0	10	true	false	0	true	(1225.0, 579.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/PrimaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/PrimaryHitbox	0	10	true	false	0	true	(1225.0, 579.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/SecondaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot	0	10	true	false	0	true	(1217.0, 580.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/SecondaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FacingRoot/SecondaryHitbox	0	10	true	false	0	true	(1217.0, 580.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/DetectionArea	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/DetectionArea/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/DetectionArea	0	10	true	false	0	true	(1260.0, 581.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/WallCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1260.0, 585.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith/FloorCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ConfessionalWraith	0	10	true	false	0	true	(1241.0, 601.9589)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	CharacterBody2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies	10	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/VisualRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/VisualRoot/AnimatedSprite2D	AnimatedSprite2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/VisualRoot	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 406.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/Hurtbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/Hurtbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/Hurtbox	0	10	true	false	0	true	(1830.0, 406.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/PrimaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot	0	10	true	false	0	true	(1795.0, 399.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/PrimaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/PrimaryHitbox	0	10	true	false	0	true	(1795.0, 399.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/SecondaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot	0	10	true	false	0	true	(1787.0, 400.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/SecondaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FacingRoot/SecondaryHitbox	0	10	true	false	0	true	(1787.0, 400.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/DetectionArea	Area2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/DetectionArea/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/DetectionArea	0	10	true	false	0	true	(1830.0, 401.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/WallCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1830.0, 405.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe/FloorCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/Enemies/ThirteenthScribe	0	10	true	false	0	true	(1811.0, 421.9899)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints	Node2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry	0	0	true	false	0	true	(0.0, 0.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints/EntryWest	Marker2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints	0	0	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints/BellchainTest	Marker2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints	0	0	true	false	0	true	(520.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints/ScribeTest	Marker2D	/root/Chapter03Route/RoomHost/Ch3NaveEntry/SpawnPoints	0	0	true	false	0	true	(1520.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	CharacterBody2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime	12	12	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot	Node2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	0	12	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot/AnimatedSprite2D	AnimatedSprite2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot	0	12	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot/WeaponVisual	Node2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot	1	13	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot/DeathEffects	Node2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot	2	14	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot/DeathEffects/GhostSprite	Sprite2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/VisualRoot/DeathEffects	0	14	true	false	0	false	(128.0, 591.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	0	12	true	false	0	true	(128.0, 586.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/Hurtbox	Area2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	0	12	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/Hurtbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/Hurtbox	0	12	true	false	0	true	(128.0, 586.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot	Node2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	0	12	true	false	0	true	(128.0, 584.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/AttackHitbox	Area2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot	0	12	true	false	0	true	(157.0, 581.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/AttackHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/AttackHitbox	0	12	true	false	0	true	(157.0, 581.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/DashAttackHitbox	Area2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot	0	12	true	false	0	true	(165.0, 581.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/DashAttackHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/CombatRoot/DashAttackHitbox	0	12	true	false	0	true	(165.0, 581.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player/Camera2D	Camera2D	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/Player	0	12	true	false	0	true	(128.0, 479.0)
CH3_NAVE_ENTRY	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/HUD/RoomFade	ColorRect	/root/Chapter03Route/PersistentRuntime/ChapterRuntime/HUD	0	0	true	false	1	false	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	Node2D	/root/Chapter03Route/RoomHost	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Backdrop	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	-100	-100	true	false	0	true	(1216.0, 360.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/OrganPipesFar	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	-100	-100	true	false	0	true	(1900.0, 322.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/OrganCaseBehind	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	-60	-60	true	false	0	true	(1900.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/WestChoirSeat	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	-30	-30	true	false	0	true	(544.0, 560.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/EastChoirSeat	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	-30	-30	true	false	0	true	(1424.0, 560.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/Floor	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/Floor/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/Floor	0	0	true	false	0	true	(1216.0, 666.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/LeftWall	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/LeftWall/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/LeftWall	0	0	true	false	0	true	(-24.0, 360.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/WestChoirSeatPlatform	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/WestChoirSeatPlatform/Visual	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/WestChoirSeatPlatform	0	0	true	false	0	true	(544.0, 576.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/WestChoirSeatPlatform/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/WestChoirSeatPlatform	0	0	true	false	0	true	(544.0, 564.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/EastChoirSeatPlatform	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/EastChoirSeatPlatform/Visual	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/EastChoirSeatPlatform	0	0	true	false	0	true	(1424.0, 576.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/EastChoirSeatPlatform/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/EastChoirSeatPlatform	0	0	true	false	0	true	(1424.0, 564.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganAccessCorbel	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganAccessCorbel/Visual	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganAccessCorbel	0	0	true	false	0	true	(1632.0, 516.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganAccessCorbel/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganAccessCorbel	0	0	true	false	0	true	(1632.0, 504.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganMaintenanceDeck	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganMaintenanceDeck/Visual	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganMaintenanceDeck	0	0	true	false	0	true	(1808.0, 456.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganMaintenanceDeck/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Geometry/OrganMaintenanceDeck	0	0	true	false	0	true	(1808.0, 444.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor	Area2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors	0	0	true	false	0	true	(2304.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Presentation	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor	-30	-30	true	false	0	true	(2304.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Presentation/DoorVisual	Sprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Presentation	0	-30	true	false	0	true	(2304.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Blocker	StaticBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor	0	0	true	false	0	true	(2304.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Blocker/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Blocker	0	0	true	false	0	true	(2304.0, 446.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor	0	0	true	false	0	true	(2246.0, 446.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Interaction	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor	14	14	true	false	0	true	(2304.0, 380.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Interaction/Prompt	Label	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Doors/CheckpointDoor/Interaction	0	14	true	false	0	false	(2182.0, 262.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery	0	0	true	false	0	true	(0.0, 0.0)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	CharacterBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies	10	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/VisualRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/VisualRoot/AnimatedSprite2D	AnimatedSprite2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/VisualRoot	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 586.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/Hurtbox	Area2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/Hurtbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/Hurtbox	0	10	true	false	0	true	(780.0, 586.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/PrimaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot	0	10	true	false	0	true	(745.0, 579.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/PrimaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/PrimaryHitbox	0	10	true	false	0	true	(745.0, 579.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/SecondaryHitbox	Area2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot	0	10	true	false	0	true	(737.0, 580.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/SecondaryHitbox/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FacingRoot/SecondaryHitbox	0	10	true	false	0	true	(737.0, 580.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/DetectionArea	Area2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/DetectionArea/CollisionShape2D	CollisionShape2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/DetectionArea	0	10	true	false	0	true	(780.0, 581.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/WallCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(780.0, 585.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner/FloorCheck	RayCast2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/CenserExecutioner	0	10	true	false	0	true	(761.0, 601.9998)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/SilentChorister	CharacterBody2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies	10	10	true	false	0	true	(1180.0, 470.5488)
CH3_CHOIR_GALLERY	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/SilentChorister/VisualRoot	Node2D	/root/Chapter03Route/RoomHost/Ch3ChoirGallery/Enemies/SilentChorister	0	10	true	false	0	true	(1180.0, 470.5488)
